OBJECTID;ID_LOCAL;X;Y;Xbis;Ybis;C20_NIV8;F7;ARRO;QUA;IRIS;NUM;LET;TYP_VOIE;LIB_VOIE;C20_SIT;C20_CODACT;C20_LIBACT;C20_SURF;C20_CC_ID;C20_NOM_CC;CODE_PROTECTION;TYPE_PROTECTION;CODE_ZTI;NOM_ZTI
6195;75320;653057.0861;6866446.401;653057.0861;6866446.401;2;null;18;72;751187208;82;null;RUE;CHAPELLE;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
6196;75326;653055.0107;6866494.2784;653055.0107;6866494.2784;2;null;18;72;751187208;88;null;RUE;CHAPELLE;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
6197;75332;653052.9366;6866542.3109;653053.556263437;6866530.32690996;2;null;18;72;751187208;94;null;RUE;CHAPELLE;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;0;null
6096;74618;653042.92;6865985.7836;653042.92;6865985.7836;2;null;18;71;751187110;27;null;RUE;CHAPELLE;R;CA107;Vente de produits surgelés;1;0;null;1;PCA;0;null
6174;75113;653067.573;6866049.5752;653067.874307732;6866045.58656444;2;null;18;72;751187205;36;null;RUE;CHAPELLE;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
6181;75175;653057.8655;6866129.5623;653057.8655;6866129.5623;2;null;18;72;751187205;44;null;RUE;CHAPELLE;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;0;null
6098;74621;653046.0557;6866004.7605;653045.544672051;6866008.727722;2;null;18;71;751187110;29;null;RUE;CHAPELLE;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;1;PCA;0;null
6182;75176;653057.8655;6866129.5623;653058.270419571;6866125.58284776;2;null;18;72;751187205;44;null;RUE;CHAPELLE;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
6097;74620;653046.0557;6866004.7605;653045.033644103;6866012.69494401;2;null;18;71;751187110;29;null;RUE;CHAPELLE;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
6183;75179;653054.3453;6866169.2596;653054.3453;6866169.2596;2;null;18;72;751187205;48;null;RUE;CHAPELLE;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;1;PCA;0;null
6184;75181;653053.4207;6866181.6807;653053.827007904;6866177.70138927;2;null;18;72;751187205;50;null;RUE;CHAPELLE;R;CA102;Traiteur asiatique;1;0;null;1;PCA;0;null
7244;87393;653076.4252;6865646.7283;653076.215158322;6865642.73381849;2;null;18;72;751187202;68;null;RUE;MARX DORMOY;R;CA102;Traiteur asiatique;1;0;null;1;PCA;0;null
6105;74666;653033.5538;6865644.2732;653037.515453069;6865644.82574408;2;null;18;71;751187109;2;null;RUE;DOUDEAUVILLE;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;0;null;0;null
6131;74896;653077.2832;6865660.7513;653077.2832;6865660.7513;2;null;18;72;751187202;70;null;RUE;MARX DORMOY;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;1;PCA;0;null
6107;74699;653049.735;6865756.1546;653049.735;6865756.1546;2;null;18;71;751187109;73;null;RUE;MARX DORMOY;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;0;null
6095;74598;653049.0224;6865815.4225;653049.0224;6865815.4225;2;null;18;71;751187110;3;null;RUE;CHAPELLE;R;CA202;Supermarché classique;2;0;null;1;PCA;0;null
