OBJECTID;ID_LOCAL;X;Y;Xbis;Ybis;C20_NIV8;F7;ARRO;QUA;IRIS;NUM;LET;TYP_VOIE;LIB_VOIE;C20_SIT;C20_CODACT;C20_LIBACT;C20_SURF;C20_CC_ID;C20_NOM_CC;CODE_PROTECTION;TYPE_PROTECTION;CODE_ZTI;NOM_ZTI
272;15280;651612.3469;6861118.126;651612.3469;6861118.126;8;null;6;22;751062204;56;null;RUE;MONSIEUR LE PRINCE;R;CI104;Hôtel de tourisme avec 3 étoiles;2;0;null;1;PCA;0;null
271;15251;651641.35;6861175.9409;651641.35;6861175.9409;8;null;6;22;751062204;1;B;RUE;VAUGIRARD;R;CI105;Hôtel de tourisme avec 4 étoiles;3;0;null;1;PCA;0;null
274;15320;651572.746;6861199.019;651572.746;6861199.019;8;null;6;22;751062204;4;null;RUE;VAUGIRARD;R;CI104;Hôtel de tourisme avec 3 étoiles;2;0;null;1;PCA;0;null
275;15324;651546.5321;6861206.2292;651546.5321;6861206.2292;8;null;6;22;751062204;10;null;RUE;VAUGIRARD;R;CI105;Hôtel de tourisme avec 4 étoiles;2;0;null;1;PCA;0;null
268;15204;651577.0284;6861283.9701;651578.226561074;6861280.15376537;8;null;6;22;751062204;41;null;RUE;MONSIEUR LE PRINCE;R;CI101;Hôtel de tourisme sans étoile;2;0;null;1;PCA;0;null
269;15207;651580.6411;6861271.552;651581.730220168;6861267.70312779;8;null;6;22;751062204;43;null;RUE;MONSIEUR LE PRINCE;R;CI105;Hôtel de tourisme avec 4 étoiles;2;0;null;1;PCA;0;null
282;15451;651435.3101;6861279.4614;651435.3101;6861279.4614;8;null;6;22;751062204;6;null;PL;ODEON;R;CI103;Hôtel de tourisme avec 2 étoiles;2;0;null;0;null;0;null
273;15318;651521.4295;6861286.2394;651517.533912756;6861285.33143523;8;null;6;22;751062204;23;null;RUE;RACINE;A;CI105;Hôtel de tourisme avec 4 étoiles;2;0;null;0;null;0;null
7586;96883;651289.0351;6861511.0538;651289.0351;6861511.0538;2;null;6;22;751062203;8;null;RUE;LOBINEAU;CC;CA106;Torréfacteur -  Commerce détail  thé et café;2;24;MARCHE SAINT GERMAIN;0;null;4;Rennes-Saint Sulpice
945;15637;651289.0351;6861511.0538;651289.0351;6861511.0538;2;null;6;22;751062203;8;null;RUE;LOBINEAU;CC;CA102;Traiteur asiatique;1;24;MARCHE SAINT GERMAIN;0;null;4;Rennes-Saint Sulpice
947;15639;651289.0351;6861511.0538;651289.0351;6861511.0538;2;null;6;22;751062203;8;null;RUE;LOBINEAU;CC;CA110;Poissonnerie;1;24;MARCHE SAINT GERMAIN;0;null;4;Rennes-Saint Sulpice
