OBJECTID;ID_LOCAL;X;Y;Xbis;Ybis;C20_NIV8;F7;ARRO;QUA;IRIS;NUM;LET;TYP_VOIE;LIB_VOIE;C20_SIT;C20_CODACT;C20_LIBACT;C20_SURF;C20_CC_ID;C20_NOM_CC;CODE_PROTECTION;TYPE_PROTECTION;CODE_ZTI;NOM_ZTI
7545;96218;647337.6104;6862684.1788;647340.145004216;6862681.08432404;2;null;16;62;751166219;36;null;RUE;SCHEFFER;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
4760;61124;647358.9843;6862970.0412;647358.9843;6862970.0412;2;null;16;63;751166302;28;null;RUE;SABLONS;R;CA106;Torréfacteur -  Commerce détail  thé et café;1;0;null;0;null;0;null
4761;61125;647358.9843;6862970.0412;647360.979461143;6862973.50809083;2;null;16;63;751166302;28;null;RUE;SABLONS;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
4759;61111;647387.7418;6862995.3404;647387.7418;6862995.3404;2;null;16;63;751166301;27;null;RUE;SABLONS;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
4626;60138;647298.7076;6862492.1495;647298.7076;6862492.1495;2;null;16;62;751166220;45;null;AV;PAUL DOUMER;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;0;null;0;null
4754;61068;647218.1852;6862521.6928;647218.1852;6862521.6928;2;null;16;62;751166219;68;null;RUE;TOUR;R;CA105;Chocolaterie - Confiserie;1;0;null;0;null;0;null
4753;61063;647302.0693;6862521.061;647305.644665716;6862522.85453283;2;null;16;62;751166219;36;null;AV;PAUL DOUMER;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;0;null;0;null
4623;60095;647456.8916;6862566.8751;647456.8916;6862566.8751;2;null;16;62;751166220;25;null;AV;PAUL DOUMER;R;CA104;Pâtisserie;1;0;null;0;null;0;null
4622;60094;647481.6808;6862579.0005;647481.6808;6862579.0005;2;null;16;62;751166220;21;null;AV;PAUL DOUMER;R;CA202;Supermarché classique;2;0;null;0;null;0;null
4627;60154;647380.7034;6862388.8958;647383.984805975;6862386.60836151;2;null;16;62;751166220;26;null;RUE;TOUR;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
4633;60243;647347.5632;6862398.292;647347.5632;6862398.292;2;null;16;62;751166215;23;null;RUE;TOUR;R;CA302;Supérette  classique;1;0;null;0;null;0;null
4738;60987;647200.5017;6862476.6573;647204.256394765;6862478.03652704;2;null;16;62;751166217;58;null;AV;PAUL DOUMER;R;CA104;Pâtisserie;1;0;null;0;null;0;null
4624;60102;647537.4343;6862483.5921;647541.074145083;6862481.93332703;2;null;16;62;751166220;2;B;RUE;SCHEFFER;A;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
4625;60118;647582.0327;6862419.6017;647582.0327;6862419.6017;2;null;16;62;751166221;14;null;RUE;BENJAMIN FRANKLIN;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
4751;61049;646927.2626;6862803.5441;646921.719486457;6862788.53497303;2;null;16;62;751166218;66;null;RUE;POMPE;R;CA111;Commerce détail de boissons;1;0;null;3;PCA - PPA;0;null
4750;61047;646927.2626;6862803.5441;646924.491043228;6862796.03953652;2;null;16;62;751166218;66;null;RUE;POMPE;R;CA102;Traiteur asiatique;1;0;null;3;PCA - PPA;0;null
4747;61033;646966.1458;6862798.212;646962.692569991;6862796.19328692;2;null;16;62;751166218;51;null;RUE;DECAMPS;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;0;null;0;null
4727;60929;646915.841;6862812.9205;646917.235288289;6862816.66962792;2;null;16;62;751166209;69;null;RUE;POMPE;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;3;PCA - PPA;0;null
4752;61053;646955.896;6862846.9032;646955.896;6862846.9032;2;null;16;62;751166218;76;null;RUE;POMPE;R;CA108;Vente de fruits et légumes;1;0;null;3;PCA - PPA;0;null
4746;61027;647129.1243;6862611.0868;647129.1243;6862611.0868;2;null;16;62;751166218;34;null;RUE;CORTAMBERT;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;0;null;0;null
4749;61037;646954.8159;6862745.2293;646958.007078305;6862742.81758256;2;null;16;62;751166218;106;null;RUE;TOUR;R;CA108;Vente de fruits et légumes;1;0;null;0;null;0;null
4744;61022;646924.9404;6862749.5751;646924.9404;6862749.5751;2;null;16;62;751166218;103;null;RUE;TOUR;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;0;null;0;null
4745;61023;646924.9404;6862749.5751;646921.7216535;6862751.94989914;2;null;16;62;751166218;103;null;RUE;TOUR;R;CA110;Poissonnerie;1;0;null;0;null;0;null
4748;61035;646927.0144;6862775.7735;646927.0144;6862775.7735;2;null;16;62;751166218;57;null;RUE;DECAMPS;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
4739;60993;647107.3498;6862443.4659;647107.3498;6862443.4659;2;null;16;62;751166217;70;null;AV;PAUL DOUMER;A;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;0;null;0;null
4737;60983;647041.6388;6862419.9729;647041.6388;6862419.9729;2;null;16;62;751166217;76;null;AV;PAUL DOUMER;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;0;null;0;null
4634;60250;647181.0291;6862446.3226;647173.519710377;6862443.56414618;2;null;16;62;751166215;65;null;AV;PAUL DOUMER;A;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
7485;94699;647149.0022;6862582.9808;647149.0022;6862582.9808;2;null;16;62;751166219;76;null;RUE;TOUR;A;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
4740;61003;647093.468;6862610.669;647093.468;6862610.669;2;null;16;62;751166217;69;null;RUE;TOUR;R;CA302;Supérette  classique;1;0;null;0;null;0;null
4730;60946;646895.2795;6862758.903;646896.671170505;6862762.65310043;2;null;16;62;751166209;59;null;RUE;POMPE;R;CA105;Chocolaterie - Confiserie;1;0;null;3;PCA - PPA;0;null
4724;60914;646720.6389;6862773.8003;646720.6389;6862773.8003;2;null;16;62;751166209;2;null;RUE;GUY DE MAUPASSANT;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
4728;60933;646885.6828;6862792.181;646885.6828;6862792.181;2;null;16;62;751166209;116;null;RUE;TOUR;R;CA202;Supermarché classique;3;0;null;0;null;0;null
4725;60927;646911.2615;6862800.898;646911.2615;6862800.898;2;null;16;62;751166209;67;null;RUE;POMPE;R;CA108;Vente de fruits et légumes;1;0;null;3;PCA - PPA;0;null
4726;60928;646915.841;6862812.9205;646915.841;6862812.9205;2;null;16;62;751166209;69;null;RUE;POMPE;R;CA111;Commerce détail de boissons;1;0;null;3;PCA - PPA;0;null
4743;61014;646906.3876;6862748.7512;646903.612114388;6862741.24808867;2;null;16;62;751166218;64;null;RUE;POMPE;A;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;3;PCA - PPA;0;null
4729;60943;646892.0803;6862750.4999;646892.0803;6862750.4999;2;null;16;62;751166209;57;null;RUE;POMPE;R;CA110;Poissonnerie;1;0;null;3;PCA - PPA;0;null
4742;61013;646906.3876;6862748.7512;646904.999857194;6862744.99964434;2;null;16;62;751166218;64;null;RUE;POMPE;R;CA112;Crèmerie - Fromagerie;1;0;null;3;PCA - PPA;0;null
4732;60949;646755.8114;6862757.4913;646758.494142053;6862754.52433268;2;null;16;62;751166209;18;null;RUE;SIAM;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
4731;60948;646755.8114;6862757.4913;646755.8114;6862757.4913;2;null;16;62;751166209;18;null;RUE;SIAM;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;0;null;0;null
4733;60953;646841.5586;6862617.4918;646841.5586;6862617.4918;2;null;16;62;751166210;41;null;RUE;POMPE;A;CA108;Vente de fruits et légumes;1;0;null;1;PCA;0;null
4721;60889;646766.005;6862363.9957;646766.685838206;6862367.93733156;2;null;16;62;751166210;9;null;RUE;FRANCOIS PONSARD;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
4755;61087;646819.0159;6862507.3396;646819.0159;6862507.3396;2;null;16;62;751166217;26;null;RUE;POMPE;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;1;PCA;0;null
4736;60980;646823.0649;6862376.5994;646823.0649;6862376.5994;2;null;16;62;751166217;8;null;RUE;POMPE;R;CA107;Vente de produits surgelés;1;0;null;1;PCA;0;null
4741;61007;646899.3802;6862721.9121;646899.3802;6862721.9121;2;null;16;62;751166218;60;null;RUE;POMPE;R;CA202;Supermarché classique;2;0;null;3;PCA - PPA;0;null
4811;61720;647538.5835;6863211.4756;647538.5835;6863211.4756;2;null;16;63;751166308;46;B;RUE;SAINT DIDIER;R;CA202;Supermarché classique;2;0;null;0;null;0;null
4813;61726;647467.1932;6863240.2508;647474.434192438;6863236.84961954;2;null;16;63;751166308;52;null;RUE;SAINT DIDIER;R;CA112;Crèmerie - Fromagerie;1;0;null;0;null;0;null
4812;61725;647467.1932;6863240.2508;647470.813696219;6863238.55020977;2;null;16;63;751166308;52;null;RUE;SAINT DIDIER;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
4810;61704;647615.0055;6863208.0211;647614.342555445;6863211.96578053;2;null;16;63;751166308;49;null;AV;RAYMOND POINCARE;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
4833;61832;647634.9543;6863082.973;647634.9543;6863082.973;2;null;16;63;751166301;33;null;AV;RAYMOND POINCARE;R;CA105;Chocolaterie - Confiserie;1;0;null;0;null;0;null
4834;61836;647631.4846;6863104.6399;647630.820278764;6863108.58434892;2;null;16;63;751166301;37;null;AV;RAYMOND POINCARE;A;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
4832;61812;647619.532;6863149.1486;647619.532;6863149.1486;2;null;16;63;751166301;27;null;RUE;SAINT DIDIER;R;CA104;Pâtisserie;1;0;null;0;null;0;null
4817;61760;647367.1805;6863171.1711;647367.1805;6863171.1711;2;null;16;63;751166302;16;null;RUE;BELLES FEUILLES;CC;CA102;Traiteur asiatique;1;77;GALERIE SAINT DIDIER;3;PCA - PPA;0;null
4818;61761;647367.1805;6863171.1711;647367.1805;6863171.1711;2;null;16;63;751166302;16;null;RUE;BELLES FEUILLES;CC;CA101;Charcuterie - Traiteur - Epicerie fine;1;77;GALERIE SAINT DIDIER;3;PCA - PPA;0;null
