OBJECTID;ID_LOCAL;X;Y;Xbis;Ybis;C20_NIV8;F7;ARRO;QUA;IRIS;NUM;LET;TYP_VOIE;LIB_VOIE;C20_SIT;C20_CODACT;C20_LIBACT;C20_SURF;C20_CC_ID;C20_NOM_CC;CODE_PROTECTION;TYPE_PROTECTION;CODE_ZTI;NOM_ZTI
7083;83531;649333.0907;6862009.5553;649333.0907;6862009.5553;2;null;7;28;751072801;1;null;RUE;CHEVERT;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;0;null;0;null
1216;19465;649190.1585;6861928.8894;649190.1585;6861928.8894;2;null;7;28;751072801;23;B;AV;LA MOTTE PICQUET;R;CA105;Chocolaterie - Confiserie;1;0;null;1;PCA;0;null
7295;88587;649273.6431;6861949.3769;649273.6431;6861949.3769;2;null;7;28;751072801;15;null;RUE;CHEVERT;CI;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
7580;96757;649138.6897;6861971.6923;649137.387427382;6861975.4743743;2;null;7;28;751072803;56;null;RUE;CLER;R;CA106;Torréfacteur -  Commerce détail  thé et café;1;0;null;3;PCA - PPA;0;null
1233;19593;649151.2807;6861981.1305;649151.2807;6861981.1305;2;null;7;28;751072803;55;null;RUE;CLER;R;CA111;Commerce détail de boissons;1;0;null;3;PCA - PPA;0;null
1234;19613;649131.1561;6861994.5201;649131.1561;6861994.5201;2;null;7;28;751072803;52;null;RUE;CLER;A;CA108;Vente de fruits et légumes;1;0;null;3;PCA - PPA;0;null
1232;19589;649139.8662;6862015.6677;649139.8662;6862015.6677;2;null;7;28;751072803;51;B;RUE;CLER;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;3;PCA - PPA;0;null
1231;19583;649130.5457;6862043.8854;649131.828812656;6862040.09678259;2;null;7;28;751072803;47;null;RUE;CLER;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;3;PCA - PPA;0;null
1212;19385;649422.1053;6861498.2402;649422.1053;6861498.2402;2;null;7;27;751072705;37;B;AV;DUQUESNE;A;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
1211;19384;649416.0474;6861504.5699;649418.921361958;6861501.78775287;2;null;7;27;751072705;37;null;AV;DUQUESNE;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
1213;19400;649331.5386;6861588.318;649334.40526877;6861585.5283387;2;null;7;27;751072705;29;null;AV;DUQUESNE;R;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
1214;19437;649275.3374;6861792.0145;649279.326192774;6861791.71528067;2;null;7;28;751072801;8;null;AV;TOURVILLE;A;CA302;Supérette  classique;1;0;null;0;null;0;null
1218;19490;649147.4856;6861803.1665;649151.473595784;6861802.8568395;2;null;7;28;751072801;24;null;AV;TOURVILLE;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
1217;19474;649150.3776;6861888.6207;649150.3776;6861888.6207;2;null;7;28;751072801;31;null;AV;LA MOTTE PICQUET;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;0;null
1215;19464;649190.1585;6861928.8894;649187.370340007;6861926.02127102;2;null;7;28;751072801;23;B;AV;LA MOTTE PICQUET;R;CA112;Crèmerie - Fromagerie;1;0;null;1;PCA;0;null
1242;19653;649118.3027;6862033.6072;649118.3027;6862033.6072;2;null;7;28;751072803;42;null;RUE;CLER;R;CA102;Traiteur asiatique;1;0;null;3;PCA - PPA;0;null
1243;19654;649118.3027;6862033.6072;649117.031495465;6862037.39982957;2;null;7;28;751072803;42;null;RUE;CLER;R;CA113;Glacier : vente à emporter et consommation sur place;1;0;null;3;PCA - PPA;0;null
1241;19645;649062.157;6862037.9799;649062.157;6862037.9799;2;null;7;28;751072803;11;null;RUE;CHAMP DE MARS;R;CA302;Supérette  classique;1;0;null;1;PCA;0;null
1309;20251;648780.1067;6862037.1836;648777.242466908;6862039.97576203;2;null;7;28;751072806;54;null;AV;LA BOURDONNAIS;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;0;null;0;null
1230;19582;649130.5457;6862043.8854;649130.5457;6862043.8854;2;null;7;28;751072803;47;null;RUE;CLER;R;CA104;Pâtisserie;1;0;null;3;PCA - PPA;0;null
1251;19692;649050.1236;6862048.5366;649057.697693524;6862051.11208195;2;null;7;28;751072803;12;null;RUE;CHAMP DE MARS;R;CA112;Crèmerie - Fromagerie;1;0;null;1;PCA;0;null
1229;19580;649126.8623;6862055.0451;649126.8623;6862055.0451;2;null;7;28;751072803;45;null;RUE;CLER;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;3;PCA - PPA;0;null
1237;19622;649113.7698;6861903.0284;649116.556958443;6861905.89750227;2;null;7;28;751072803;36;null;AV;LA MOTTE PICQUET;R;CA108;Vente de fruits et légumes;1;0;null;1;PCA;0;null
1302;20198;648872.8198;6861989.4501;648876.600052303;6861990.75765211;2;null;7;28;751072805;32;null;RUE;CHAMP DE MARS;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
1308;20234;648950.793;6861906.2659;648950.793;6861906.2659;2;null;7;28;751072805;107;null;AV;LA BOURDONNAIS;R;CA202;Supermarché classique;2;0;null;0;null;0;null
1235;19614;649131.1561;6861994.5201;649129.866376514;6861998.30647205;2;null;7;28;751072803;52;null;RUE;CLER;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;3;PCA - PPA;0;null
1240;19630;649008.6157;6862014.9402;649008.6157;6862014.9402;2;null;7;28;751072803;63;null;AV;BOSQUET;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;0;null
1310;20253;648794.8393;6862022.5923;648794.8393;6862022.5923;2;null;7;28;751072806;56;null;AV;LA BOURDONNAIS;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;0;null;0;null
7084;83573;649121.4556;6862023.9209;649120.186381374;6862027.71419462;2;null;7;28;751072803;44;null;RUE;CLER;R;CA105;Chocolaterie - Confiserie;1;0;null;3;PCA - PPA;0;null
1239;19627;649082.5993;6861871.4173;649082.5993;6861871.4173;2;null;7;28;751072803;42;null;AV;LA MOTTE PICQUET;A;CA202;Supermarché classique;2;0;null;1;PCA;0;null
1236;19621;649113.7698;6861903.0284;649113.7698;6861903.0284;2;null;7;28;751072803;36;null;AV;LA MOTTE PICQUET;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;1;PCA;0;null
1238;19624;649100.1438;6861889.6409;649102.934961839;6861892.50610777;2;null;7;28;751072803;38;null;AV;LA MOTTE PICQUET;R;CA302;Supérette  classique;1;0;null;1;PCA;0;null
1315;20301;648289.2894;6861887.0911;648289.2894;6861887.0911;2;null;7;28;751072807;35;null;AV;SUFFREN;R;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
1314;20278;648545.3809;6861633.7379;648545.3809;6861633.7379;2;null;7;28;751072807;59;null;AV;SUFFREN;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;0;null;0;null
1313;20274;648520.7983;6861658.1104;648520.7983;6861658.1104;2;null;7;28;751072807;55;null;AV;SUFFREN;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
1267;19852;649326.263;6862243.9469;649326.972025462;6862240.01024115;2;null;7;28;751072804;23;null;RUE;COMETE;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
1223;19561;649105.6804;6862119.3637;649105.6804;6862119.3637;2;null;7;28;751072802;35;null;RUE;CLER;R;CA105;Chocolaterie - Confiserie;1;0;null;3;PCA - PPA;0;null
1222;19559;649097.5459;6862144.1245;649098.825044683;6862140.33454105;2;null;7;28;751072802;31;null;RUE;CLER;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;3;PCA - PPA;0;null
1221;19558;649097.5459;6862144.1245;649097.5459;6862144.1245;2;null;7;28;751072802;31;null;RUE;CLER;R;CA112;Crèmerie - Fromagerie;1;0;null;3;PCA - PPA;0;null
1220;19557;649093.6348;6862156.0391;649096.194413564;6862148.45962915;2;null;7;28;751072802;29;null;RUE;CLER;R;CA111;Commerce détail de boissons;1;0;null;3;PCA - PPA;0;null
1259;19769;649094.9496;6862199.1004;649094.9496;6862199.1004;2;null;7;28;751072804;184;null;RUE;GRENELLE;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;1;PCA;0;null
1266;19851;649326.263;6862243.9469;649326.263;6862243.9469;2;null;7;28;751072804;23;null;RUE;COMETE;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;0;null;0;null
1258;19767;649142.1258;6862212.9066;649142.1258;6862212.9066;2;null;7;28;751072804;178;null;RUE;GRENELLE;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;0;null
1226;19564;649111.6423;6862101.214;649111.6423;6862101.214;2;null;7;28;751072802;39;null;RUE;CLER;R;CA113;Glacier : vente à emporter et consommation sur place;1;0;null;3;PCA - PPA;0;null
1248;19669;649095.793;6862101.6349;649095.793;6862101.6349;2;null;7;28;751072803;34;null;RUE;CLER;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;3;PCA - PPA;0;null
1228;19568;649118.9428;6862078.9721;649118.9428;6862078.9721;2;null;7;28;751072802;43;null;RUE;CLER;A;CA303;Supérette  discount;2;0;null;3;PCA - PPA;0;null
1227;19565;649111.6423;6862101.214;649112.924090827;6862097.42493517;2;null;7;28;751072802;39;null;RUE;CLER;R;CA111;Commerce détail de boissons;1;0;null;3;PCA - PPA;0;null
1249;19670;649095.793;6862101.6349;649094.511209173;6862105.42396483;2;null;7;28;751072803;34;null;RUE;CLER;R;CA108;Vente de fruits et légumes;1;0;null;3;PCA - PPA;0;null
1225;19563;649109.026;6862109.1718;649109.026;6862109.1718;2;null;7;28;751072802;37;null;RUE;CLER;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;3;PCA - PPA;0;null
1224;19562;649105.6804;6862119.3637;649106.958884564;6862115.57351831;2;null;7;28;751072802;35;null;RUE;CLER;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;3;PCA - PPA;0;null
1257;19738;648998.9446;6862155.2961;649006.055458044;6862158.96157376;2;null;7;28;751072804;194;null;RUE;GRENELLE;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;1;PCA;0;null
1250;19674;649076.1047;6862161.499;649076.1047;6862161.499;2;null;7;28;751072803;24;B;RUE;CLER;A;CA108;Vente de fruits et légumes;1;0;null;3;PCA - PPA;0;null
1219;19554;649091.2526;6862163.293;649091.2526;6862163.293;2;null;7;28;751072802;27;null;RUE;CLER;A;CA302;Supérette  classique;1;0;null;3;PCA - PPA;0;null
1256;19734;649021.6545;6862166.7695;649021.6545;6862166.7695;2;null;7;28;751072804;192;null;RUE;GRENELLE;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;1;PCA;0;null
1255;19733;649053.1422;6862182.6512;649053.1422;6862182.6512;2;null;7;28;751072804;188;null;RUE;GRENELLE;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;1;PCA;0;null
1254;19728;649056.9964;6862218.9694;649055.709980944;6862222.75689601;2;null;7;28;751072804;20;null;RUE;CLER;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;1;PCA;0;null
1253;19724;649050.4145;6862238.9063;649049.125437017;6862242.69289697;2;null;7;28;751072804;16;null;RUE;CLER;R;CA102;Traiteur asiatique;1;0;null;1;PCA;0;null
1330;20495;648907.9099;6862099.8202;648907.9099;6862099.8202;2;null;7;28;751072805;206;null;RUE;GRENELLE;R;CA102;Traiteur asiatique;1;0;null;1;PCA;0;null
1329;20491;648922.808;6862110.0081;648922.808;6862110.0081;2;null;7;28;751072805;204;null;RUE;GRENELLE;R;CA112;Crèmerie - Fromagerie;1;0;null;1;PCA;0;null
1247;19665;649086.6949;6862129.3107;649086.6949;6862129.3107;2;null;7;28;751072803;30;null;RUE;CLER;R;CA111;Commerce détail de boissons;1;0;null;3;PCA - PPA;0;null
1328;20477;648933.6492;6862129.7399;648932.445045459;6862133.55434778;2;null;7;28;751072805;34;null;AV;BOSQUET;A;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
1252;19705;648989.0538;6862134.6553;648985.485978535;6862132.84680615;2;null;7;28;751072803;175;null;RUE;GRENELLE;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;1;PCA;0;null
1246;19663;649083.087;6862140.2908;649083.087;6862140.2908;2;null;7;28;751072803;28;null;RUE;CLER;R;CA110;Poissonnerie;1;0;null;3;PCA - PPA;0;null
1245;19661;649079.3121;6862151.7613;649079.3121;6862151.7613;2;null;7;28;751072803;26;null;RUE;CLER;R;CA102;Traiteur asiatique;1;0;null;3;PCA - PPA;0;null
