OBJECTID;ID_LOCAL;X;Y;Xbis;Ybis;C20_NIV8;F7;ARRO;QUA;IRIS;NUM;LET;TYP_VOIE;LIB_VOIE;C20_SIT;C20_CODACT;C20_LIBACT;C20_SURF;C20_CC_ID;C20_NOM_CC;CODE_PROTECTION;TYPE_PROTECTION;CODE_ZTI;NOM_ZTI
32;636;651727.9385;6862595.6454;651727.9385;6862595.6454;2;null;1;2;751010203;104;null;RUE;SAINT HONORE;R;CA102;Traiteur asiatique;1;0;null;1;PCA;3;Les Halles
33;638;651714.5221;6862599.9892;651714.5221;6862599.9892;2;null;1;2;751010203;108;null;RUE;SAINT HONORE;R;CA105;Chocolaterie - Confiserie;1;0;null;1;PCA;3;Les Halles
64;1276;651772.5341;6862873.0186;651768.720486394;6862861.6407113;2;null;1;2;751010206;44;null;RUE;LOUVRE;R;CA302;Supérette  classique;1;0;null;0;null;3;Les Halles
29;631;651688.0373;6862632.2554;651688.0373;6862632.2554;2;null;1;2;751010203;34;null;RUE;LOUVRE;A;CA202;Supermarché classique;2;0;null;1;PCA;3;Les Halles
30;633;651699.506;6862664.9667;651698.213632878;6862661.18122946;2;null;1;2;751010203;38;null;RUE;LOUVRE;A;CA302;Supérette  classique;2;0;null;1;PCA;3;Les Halles
28;619;651760.8223;6862618.2687;651760.8223;6862618.2687;2;null;1;2;751010203;6;null;RUE;SAUVAL;R;CA106;Torréfacteur -  Commerce détail  thé et café;1;0;null;0;null;3;Les Halles
65;1289;651698.2741;6862894.5248;651701.551908975;6862892.23221013;2;null;1;2;751010206;32;null;RUE;COQUILLIERE;R;CA102;Traiteur asiatique;1;0;null;1;PCA;1;Saint Honoré-Vendôme
45;834;651672.2598;6862899.9534;651672.2598;6862899.9534;2;null;1;2;751010203;33;null;RUE;COQUILLIERE;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;1;Saint Honoré-Vendôme
22;541;651788.8627;6862459.2948;651788.8627;6862459.2948;2;null;1;2;751010202;142;null;RUE;RIVOLI;R;CA111;Commerce détail de boissons;1;0;null;2;PCA - PRCA;3;Les Halles
7461;93214;651768.1604;6862522.6841;651767.981039801;6862518.68812328;2;null;1;2;751010202;52;null;RUE;ARBRE SEC;R;CA111;Commerce détail de boissons;1;0;null;0;null;3;Les Halles
7460;93213;651768.1604;6862522.6841;651767.801679602;6862514.69214657;2;null;1;2;751010202;52;null;RUE;ARBRE SEC;R;CA111;Commerce détail de boissons;1;0;null;0;null;3;Les Halles
34;645;651754.4104;6862534.5766;651754.4104;6862534.5766;2;null;1;2;751010202;41;null;RUE;ARBRE SEC;R;CA111;Commerce détail de boissons;1;0;null;0;null;3;Les Halles
7040;82374;651768.9564;6862546.0211;651768.9564;6862546.0211;2;null;1;2;751010202;58;null;RUE;ARBRE SEC;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;3;Les Halles
27;611;651791.0501;6862578.981;651791.0501;6862578.981;2;null;1;2;751010203;82;null;RUE;SAINT HONORE;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;3;Les Halles
35;674;651703.7413;6862589.6549;651703.7413;6862589.6549;2;null;1;2;751010202;125;null;RUE;SAINT HONORE;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;3;Les Halles
26;610;651796.7667;6862580.4879;651796.7667;6862580.4879;2;null;1;2;751010203;80;null;RUE;SAINT HONORE;A;CA302;Supérette  classique;1;0;null;1;PCA;3;Les Halles
31;635;651732.9161;6862594.4106;651732.9161;6862594.4106;2;null;1;2;751010203;102;null;RUE;SAINT HONORE;R;CA102;Traiteur asiatique;1;0;null;1;PCA;3;Les Halles
76;1927;651402.9272;6863149.5993;651402.9272;6863149.5993;2;null;1;3;751010301;23;null;RUE;PETITS CHAMPS;R;CA111;Commerce détail de boissons;1;0;null;1;PCA;1;Saint Honoré-Vendôme
88;2253;651372.9286;6863160.5943;651372.9286;6863160.5943;2;null;1;3;751010301;27;null;RUE;PETITS CHAMPS;A;CA102;Traiteur asiatique;1;0;null;0;null;1;Saint Honoré-Vendôme
75;1614;651510.4035;6863110.2442;651502.857718454;6863112.90148825;2;null;1;3;751010302;5;null;RUE;PETITS CHAMPS;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;1;PCA;1;Saint Honoré-Vendôme
93;2277;651369.2615;6863120.3184;651370.591461313;6863124.09082666;2;null;1;3;751010301;47;null;RUE;RICHELIEU;R;CA112;Crèmerie - Fromagerie;1;0;null;1;PCA;1;Saint Honoré-Vendôme
92;2276;651369.2615;6863120.3184;651369.2615;6863120.3184;2;null;1;3;751010301;47;null;RUE;RICHELIEU;R;CA111;Commerce détail de boissons;1;0;null;1;PCA;1;Saint Honoré-Vendôme
43;765;651535.3477;6862671.0065;651535.3477;6862671.0065;2;null;1;2;751010203;168;null;RUE;SAINT HONORE;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;1;Saint Honoré-Vendôme
46;839;651642.9446;6862920.2697;651642.9446;6862920.2697;2;null;1;2;751010203;39;null;RUE;COQUILLIERE;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;1;Saint Honoré-Vendôme
38;723;651618.7192;6862694.1025;651615.559007803;6862691.6503203;2;null;1;2;751010203;14;null;RUE;JEAN JACQUES ROUSSEAU;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;1;PCA;1;Saint Honoré-Vendôme
77;1960;651368.2342;6863082.5283;651368.2342;6863082.5283;2;null;1;3;751010301;42;null;RUE;RICHELIEU;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;1;Saint Honoré-Vendôme
44;771;651640.0772;6862775.0871;651640.0772;6862775.0871;2;null;1;2;751010203;5;null;RUE;COLONEL DRIANT;R;CA112;Crèmerie - Fromagerie;1;0;null;0;null;1;Saint Honoré-Vendôme
73;1610;651529.0876;6863103.4742;651525.314709227;6863104.80284413;2;null;1;3;751010302;3;null;RUE;PETITS CHAMPS;R;CA105;Chocolaterie - Confiserie;1;0;null;1;PCA;1;Saint Honoré-Vendôme
74;1613;651510.4035;6863110.2442;651506.630609227;6863111.57284413;2;null;1;3;751010302;5;null;RUE;PETITS CHAMPS;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;1;Saint Honoré-Vendôme
39;736;651639.5977;6862628.2207;651639.5977;6862628.2207;2;null;1;2;751010203;136;null;RUE;SAINT HONORE;R;CA104;Pâtisserie;1;0;null;1;PCA;1;Saint Honoré-Vendôme
40;739;651624.8963;6862631.6142;651624.8963;6862631.6142;2;null;1;2;751010203;140;null;RUE;SAINT HONORE;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;1;PCA;1;Saint Honoré-Vendôme
36;705;651539.5025;6862618.5982;651539.5025;6862618.5982;2;null;1;2;751010202;4;null;RUE;MARENGO;R;CA302;Supérette  classique;2;0;null;0;null;1;Saint Honoré-Vendôme
42;744;651609.7294;6862637.4497;651613.462970655;6862636.01427318;2;null;1;2;751010203;148;null;RUE;SAINT HONORE;R;CA106;Torréfacteur -  Commerce détail  thé et café;1;0;null;1;PCA;1;Saint Honoré-Vendôme
41;743;651609.7294;6862637.4497;651609.7294;6862637.4497;2;null;1;2;751010203;148;null;RUE;SAINT HONORE;R;CA105;Chocolaterie - Confiserie;1;0;null;1;PCA;1;Saint Honoré-Vendôme
37;714;651583.5669;6862667.3713;651583.5669;6862667.3713;2;null;1;2;751010203;6;null;RUE;JEAN JACQUES ROUSSEAU;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;1;Saint Honoré-Vendôme
89;2256;651360.0389;6863165.2666;651356.266009229;6863166.59524413;2;null;1;3;751010301;29;null;RUE;PETITS CHAMPS;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;1;Saint Honoré-Vendôme
90;2257;651349.6604;6863169.0128;651349.6604;6863169.0128;2;null;1;3;751010301;31;null;RUE;PETITS CHAMPS;R;CA102;Traiteur asiatique;1;0;null;0;null;1;Saint Honoré-Vendôme
7581;96791;651322.8987;6862763.5041;651322.8987;6862763.5041;2;null;1;3;751010301;2;null;GAL;NEMOURS;CC;CA104;Pâtisserie;1;5;GALERIE DU PALAIS ROYAL;1;PCA;1;Saint Honoré-Vendôme
84;2195;651287.7409;6862999.0954;651290.340284375;6863002.13566329;2;null;1;3;751010301;15;null;RUE;MOLIERE;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;1;Saint Honoré-Vendôme
85;2204;651315.1138;6863031.8531;651317.683880658;6863034.91817511;2;null;1;3;751010301;23;null;RUE;MOLIERE;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;1;Saint Honoré-Vendôme
79;2042;651228.4058;6862785.1399;651225.208319015;6862787.54325502;2;null;1;3;751010303;159;null;RUE;SAINT HONORE;R;CA113;Glacier : vente à emporter et consommation sur place;1;0;null;1;PCA;1;Saint Honoré-Vendôme
86;2214;651233.9609;6863036.352;651233.9609;6863036.352;2;null;1;3;751010301;8;null;RUE;SAINTE ANNE;R;CA304;Supérette  spécialisée;1;0;null;1;PCA;1;Saint Honoré-Vendôme
91;2272;651358.2119;6863095.3514;651358.2119;6863095.3514;2;null;1;3;751010301;43;null;RUE;RICHELIEU;A;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;1;Saint Honoré-Vendôme
87;2219;651253.5795;6863101.2347;651253.5795;6863101.2347;2;null;1;3;751010301;16;null;RUE;SAINTE ANNE;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;1;Saint Honoré-Vendôme
54;1151;652062.1827;6862852.5393;652061.157542096;6862848.6728997;2;null;1;2;751010204;34;null;RUE;MONTORGUEIL;R;CA104;Pâtisserie;1;0;null;3;PCA - PPA;3;Les Halles
59;1205;652047.978;6862835.7869;652047.978;6862835.7869;2;null;1;2;751010204;15;null;RUE;MONTORGUEIL;R;CA104;Pâtisserie;1;0;null;3;PCA - PPA;3;Les Halles
60;1206;652047.978;6862835.7869;652048.769997905;6862839.7077085;2;null;1;2;751010204;15;null;RUE;MONTORGUEIL;R;CA105;Chocolaterie - Confiserie;1;0;null;3;PCA - PPA;3;Les Halles
61;1209;652054.2592;6862863.6549;652054.2592;6862863.6549;2;null;1;2;751010204;21;null;RUE;MONTORGUEIL;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;3;PCA - PPA;3;Les Halles
62;1212;652058.3306;6862881.2035;652058.3306;6862881.2035;2;null;1;2;751010204;25;null;RUE;MONTORGUEIL;R;CA302;Supérette  classique;2;0;null;3;PCA - PPA;3;Les Halles
7049;82826;651982.5846;6862852.9597;651982.5846;6862852.9597;2;null;1;2;751010204;7;null;RUE;MONTMARTRE;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;3;Les Halles
63;1244;651890.3484;6862898.7099;651890.3484;6862898.7099;2;null;1;2;751010204;68;null;RUE;JEAN JACQUES ROUSSEAU;CI;CA106;Torréfacteur -  Commerce détail  thé et café;1;0;null;1;PCA;3;Les Halles
56;1194;651988.7685;6862886.0374;651988.7685;6862886.0374;2;null;1;2;751010204;26;null;RUE;MONTMARTRE;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;1;PCA;3;Les Halles
55;1192;651991.2304;6862879.1258;651991.2304;6862879.1258;2;null;1;2;751010204;24;null;RUE;MONTMARTRE;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;1;PCA;3;Les Halles
57;1197;651977.6077;6862917.362;651978.981026591;6862913.60514306;2;null;1;2;751010204;34;null;RUE;MONTMARTRE;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;1;PCA;3;Les Halles
52;1130;652145.3626;6862823.1711;652156.69924293;6862827.1056301;2;null;1;2;751010204;5;null;RUE;TURBIGO;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;3;Les Halles
4;168;652017.3461;6862233.3027;652017.3461;6862233.3027;2;null;1;1;751010101;24;null;AV;VICTORIA;A;CA106;Torréfacteur -  Commerce détail  thé et café;1;0;null;0;null;0;null
3;160;652025.9637;6862253.0209;652025.9637;6862253.0209;2;null;1;1;751010101;11;null;RUE;JEAN LANTIER;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
2;121;651947.5258;6862313.6467;651947.5258;6862313.6467;2;null;1;1;751010101;16;null;RUE;BERTIN POIREE;A;CA202;Supermarché classique;2;0;null;0;null;0;null
14;411;652060.6793;6862384.2782;652056.644284488;6862391.18606869;2;null;1;2;751010202;11;null;RUE;HALLES;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;3;Les Halles
7039;82364;651945.2355;6862413.9446;651945.2355;6862413.9446;2;null;1;2;751010202;31;null;RUE;BOURDONNAIS;R;CA202;Supermarché classique;2;0;null;0;null;3;Les Halles
7038;82363;652015.7358;6862462.8502;652013.717689321;6862466.3037821;2;null;1;2;751010202;19;null;RUE;HALLES;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;3;Les Halles
19;489;651919.6686;6862548.9149;651927.530795734;6862547.43642841;2;null;1;2;751010203;40;null;RUE;SAINT HONORE;R;CA111;Commerce détail de boissons;1;0;null;1;PCA;3;Les Halles
21;526;651881.7755;6862542.4456;651881.7755;6862542.4456;2;null;1;2;751010202;75;null;RUE;SAINT HONORE;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;3;Les Halles
70;1565;651951.1051;6862551.5006;651949.732427764;6862547.74350392;2;null;1;2;751010203;26;null;RUE;PONT NEUF;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;1;PCA;3;Les Halles
20;493;651888.0621;6862555.1426;651888.0621;6862555.1426;2;null;1;2;751010203;48;null;RUE;SAINT HONORE;A;CA108;Vente de fruits et légumes;1;0;null;1;PCA;3;Les Halles
25;595;651863.8647;6862557.6881;651863.8647;6862557.6881;2;null;1;2;751010203;54;null;RUE;SAINT HONORE;A;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;1;PCA;3;Les Halles
17;484;651884.5204;6862562.1873;651884.5204;6862562.1873;2;null;1;2;751010203;2;null;RUE;PROUVAIRES;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;0;null;3;Les Halles
18;485;651887.5877;6862570.6844;651887.5877;6862570.6844;2;null;1;2;751010203;4;null;RUE;PROUVAIRES;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;0;null;3;Les Halles
23;587;651876.0487;6862611.863;651872.270047857;6862613.17516919;2;null;1;2;751010203;33;null;RUE;BERGER;R;CA102;Traiteur asiatique;1;0;null;0;null;3;Les Halles
24;588;651859.4654;6862617.7674;651859.4654;6862617.7674;2;null;1;2;751010203;35;null;RUE;BERGER;R;CA202;Supermarché classique;2;0;null;0;null;3;Les Halles
53;1142;652053.0256;6862801.2228;652052.193269706;6862797.31035495;2;null;1;2;751010204;20;null;RUE;MONTORGUEIL;R;CA104;Pâtisserie;1;0;null;3;PCA - PPA;3;Les Halles
58;1203;652044.8975;6862821.202;652044.8975;6862821.202;2;null;1;2;751010204;11;null;RUE;MONTORGUEIL;R;CA302;Supérette  classique;1;0;null;3;PCA - PPA;3;Les Halles
7048;82825;652043.1022;6862812.7092;652043.1022;6862812.7092;2;null;1;2;751010204;9;null;RUE;MONTORGUEIL;R;CA113;Glacier : vente à emporter et consommation sur place;1;0;null;3;PCA - PPA;3;Les Halles
13;396;652092.0492;6862329.1991;652090.064940262;6862332.6722417;2;null;1;2;751010202;5;null;RUE;HALLES;R;CA102;Traiteur asiatique;1;0;null;1;PCA;3;Les Halles
12;383;652111.856;6862339.1934;652113.860834036;6862335.73209382;2;null;1;2;751010201;6;null;RUE;HALLES;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;3;Les Halles
11;375;652150.4461;6862369.4695;652150.4461;6862369.4695;2;null;1;2;751010201;23;null;RUE;SAINT DENIS;R;CA102;Traiteur asiatique;1;0;null;1;PCA;3;Les Halles
16;424;652076.6919;6862402.8223;652076.6919;6862402.8223;2;null;1;2;751010201;14;null;RUE;HALLES;R;CA111;Commerce détail de boissons;1;0;null;1;PCA;3;Les Halles
15;419;652081.2723;6862442.1393;652077.367418481;6862443.00642186;2;null;1;2;751010201;29;null;RUE;FERRONNERIE;R;CA104;Pâtisserie;1;0;null;0;null;3;Les Halles
10;351;652154.6302;6862434.9424;652150.674654037;6862435.53708995;2;null;1;2;751010201;7;null;RUE;FERRONNERIE;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;3;Les Halles
71;1581;652099.9969;6862484.0073;652107.86947416;6862482.58512698;2;null;1;2;751010203;4;null;RUE;INNOCENTS;A;CA301;Alimentation générale  <120m²;1;0;null;0;null;3;Les Halles
72;1583;652099.9969;6862484.0073;652099.9969;6862484.0073;2;null;1;2;751010203;4;null;RUE;INNOCENTS;A;CA104;Pâtisserie;1;0;null;0;null;3;Les Halles
