OBJECTID;ID_LOCAL;X;Y;Xbis;Ybis;C20_NIV8;F7;ARRO;QUA;IRIS;NUM;LET;TYP_VOIE;LIB_VOIE;C20_SIT;C20_CODACT;C20_LIBACT;C20_SURF;C20_CC_ID;C20_NOM_CC;CODE_PROTECTION;TYPE_PROTECTION;CODE_ZTI;NOM_ZTI
203;5114;652393.4572;6863480.6248;652393.4572;6863480.6248;2;null;2;8;751020805;35;null;RUE;BEAUREGARD;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
202;5100;652365.8145;6863520.3952;652365.8145;6863520.3952;2;null;2;8;751020805;11;null;BD;BONNE NOUVELLE;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;2;PCA - PRCA;0;null
245;5962;652384.8708;6862842.1313;652384.8708;6862842.1313;2;null;2;8;751020801;73;null;BD;SEBASTOPOL;R;CA302;Supérette  classique;1;0;null;1;PCA;0;null
246;5971;652340.1557;6862865.3072;652332.586113263;6862862.71850214;2;null;2;8;751020801;18;null;RUE;TURBIGO;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
247;5987;652334.0889;6862904.9389;652333.614591082;6862900.96712067;2;null;2;8;751020801;116;null;RUE;SAINT DENIS;R;CA102;Traiteur asiatique;1;0;null;1;PCA;0;null
240;5825;652320.3287;6862913.2436;652320.80578169;6862917.21504722;2;null;2;8;751020803;141;null;RUE;SAINT DENIS;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
7041;82390;652336.7967;6862926.0949;652336.7967;6862926.0949;2;null;2;8;751020801;120;null;RUE;SAINT DENIS;CC;CA111;Commerce détail de boissons;1;16;PASSAGE DU BOURG L'ABBE;1;PCA;0;null
248;5990;652336.7967;6862926.0949;652336.7967;6862926.0949;2;null;2;8;751020801;120;null;RUE;SAINT DENIS;CC;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;16;PASSAGE DU BOURG L'ABBE;1;PCA;0;null
249;6009;652345.0569;6862968.9651;652345.0569;6862968.9651;2;null;2;8;751020801;134;null;RUE;SAINT DENIS;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
251;6037;652353.1723;6862999.4666;652351.989468003;6862995.64548649;2;null;2;8;751020801;142;null;RUE;SAINT DENIS;R;CA102;Traiteur asiatique;1;0;null;1;PCA;0;null
226;5741;652350.568;6863041.6782;652350.568;6863041.6782;2;null;2;8;751020803;181;null;RUE;SAINT DENIS;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;0;null
225;5739;652347.0518;6863030.2278;652347.0518;6863030.2278;2;null;2;8;751020803;177;null;RUE;SAINT DENIS;R;CA111;Commerce détail de boissons;1;0;null;1;PCA;0;null
224;5736;652341.3283;6863011.9661;652341.3283;6863011.9661;2;null;2;8;751020803;169;null;RUE;SAINT DENIS;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
206;5417;652305.1931;6863344.4879;652305.1931;6863344.4879;2;null;2;8;751020804;33;null;RUE;ALEXANDRIE;CC;CA101;Charcuterie - Traiteur - Epicerie fine;1;14;PASSAGE DU CAIRE;0;null;0;null
253;6067;652411.0075;6863125.7511;652407.202842605;6863126.98583969;2;null;2;8;751020801;59;null;RUE;REAUMUR;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
223;5709;652341.8458;6863056.8814;652341.8458;6863056.8814;2;null;2;8;751020803;2;null;RUE;SAINT SAUVEUR;R;CA104;Pâtisserie;1;0;null;0;null;0;null
205;5293;652477.3156;6863454.7304;652477.3156;6863454.7304;2;null;2;8;751020804;145;null;RUE;ABOUKIR;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
250;6023;652475.3831;6863103.7187;652475.3831;6863103.7187;2;null;2;8;751020801;51;null;RUE;REAUMUR;A;CA201;Monoprix;3;0;null;0;null;0;null
252;6060;652450.0506;6863112.3327;652446.258859008;6863113.60655252;2;null;2;8;751020801;53;null;RUE;REAUMUR;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;0;null;0;null
254;6170;652540.2125;6863252.6023;652540.2125;6863252.6023;2;null;2;8;751020801;121;null;BD;SEBASTOPOL;R;CA302;Supérette  classique;1;0;null;1;PCA;0;null
256;6263;652593.8771;6863442.5298;652586.303455765;6863445.10660286;2;null;2;8;751020801;13;null;BD;SAINT DENIS;R;CA201;Monoprix;3;0;null;2;PCA - PRCA;0;null
255;6223;652576.9458;6863349.5917;652579.716046657;6863357.0967472;2;null;2;8;751020801;135;null;BD;SEBASTOPOL;R;CA108;Vente de fruits et légumes;1;0;null;1;PCA;0;null
7042;82418;652576.9458;6863349.5917;652576.9458;6863349.5917;2;null;2;8;751020801;135;null;BD;SEBASTOPOL;CI;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;1;PCA;0;null
155;3749;651426.1719;6863449.0782;651426.1719;6863449.0782;2;null;2;6;751020601;9;null;RUE;QUATRE SEPTEMBRE;R;CA302;Supérette  classique;2;0;null;0;null;0;null
165;4133;651664.631;6863310.8546;651664.631;6863310.8546;2;null;2;6;751020601;18;null;RUE;BANQUE;R;CA104;Pâtisserie;1;0;null;0;null;0;null
164;4099;651521.6622;6863443.8717;651521.6622;6863443.8717;2;null;2;6;751020602;6;B;RUE;QUATRE SEPTEMBRE;R;CA107;Vente de produits surgelés;1;0;null;0;null;0;null
166;4142;651680.8039;6863354.7694;651680.8039;6863354.7694;2;null;2;6;751020601;24;null;RUE;BANQUE;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
168;4200;651544.7518;6863112.0745;651544.7518;6863112.0745;2;null;2;6;751020601;4;null;RUE;PETITS CHAMPS;CC;CA101;Charcuterie - Traiteur - Epicerie fine;1;11;GALERIE VIVIENNE;1;PCA;1;Saint Honoré-Vendôme
169;4242;651642.22;6863108.3243;651642.22;6863108.3243;2;null;2;6;751020601;6;B;RUE;PETITS PERES;R;CA106;Torréfacteur -  Commerce détail  thé et café;1;0;null;0;null;0;null
167;4167;651544.7518;6863112.0745;651544.7518;6863112.0745;2;null;2;6;751020601;4;null;RUE;PETITS CHAMPS;CC;CA111;Commerce détail de boissons;1;11;GALERIE VIVIENNE;1;PCA;1;Saint Honoré-Vendôme
170;4244;651669.1255;6863112.559;651669.1255;6863112.559;2;null;2;6;751020601;10;null;RUE;PETITS PERES;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
150;3719;651324.0775;6863324.6868;651324.0775;6863324.6868;2;null;2;6;751020601;58;null;RUE;SAINTE ANNE;A;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;0;null;0;null
143;3631;651313.8048;6863325.6752;651316.011241275;6863333.36490851;2;null;2;5;751020501;63;null;RUE;SAINTE ANNE;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;0;null;0;null
