OBJECTID;ID_LOCAL;X;Y;Xbis;Ybis;C20_NIV8;F7;ARRO;QUA;IRIS;NUM;LET;TYP_VOIE;LIB_VOIE;C20_SIT;C20_CODACT;C20_LIBACT;C20_SURF;C20_CC_ID;C20_NOM_CC;CODE_PROTECTION;TYPE_PROTECTION;CODE_ZTI;NOM_ZTI
519;10448;652925.4351;6862039.8037;652925.4351;6862039.8037;2;null;4;14;751041403;7;null;RUE;ECOUFFES;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;0;null;2;Le Marais
502;10265;652764.9488;6862046.4533;652764.9488;6862046.4533;2;null;4;14;751041402;39;null;RUE;ROI DE SICILE;R;CA113;Glacier : vente à emporter et consommation sur place;1;0;null;0;null;2;Le Marais
521;10470;652948.5395;6862132.2698;652948.5395;6862132.2698;2;null;4;14;751041403;23;B;RUE;ROSIERS;R;CA104;Pâtisserie;1;0;null;0;null;2;Le Marais
513;10401;652774.7181;6862132.5978;652774.7181;6862132.5978;2;null;4;14;751041402;20;null;RUE;BOURG TIBOURG;R;CA302;Supérette  classique;2;0;null;0;null;2;Le Marais
524;10493;652832.08;6862070.468;652832.08;6862070.468;2;null;4;14;751041403;22;null;RUE;VIEILLE DU TEMPLE;R;CA105;Chocolaterie - Confiserie;1;0;null;0;null;2;Le Marais
518;10443;652856.6777;6862134.441;652858.588175295;6862137.95526865;2;null;4;14;751041402;31;null;RUE;VIEILLE DU TEMPLE;A;CA113;Glacier : vente à emporter et consommation sur place;1;0;null;0;null;2;Le Marais
517;10428;652818.5848;6862066.0266;652818.5848;6862066.0266;2;null;4;14;751041402;17;null;RUE;VIEILLE DU TEMPLE;R;CA105;Chocolaterie - Confiserie;1;0;null;0;null;2;Le Marais
525;10494;652832.08;6862070.468;652830.090286864;6862066.99797959;2;null;4;14;751041403;22;null;RUE;VIEILLE DU TEMPLE;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;0;null;2;Le Marais
526;10500;652868.8423;6862132.5046;652868.8423;6862132.5046;2;null;4;14;751041403;32;null;RUE;VIEILLE DU TEMPLE;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;2;Le Marais
529;10571;652937.2021;6862147.549;652937.2021;6862147.549;2;null;4;14;751041403;46;null;RUE;ROSIERS;R;CA105;Chocolaterie - Confiserie;1;0;null;0;null;2;Le Marais
